,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
5794,@SummitJournal @PamEdwards123 @Novavax @US_FDA @DrCaliff_FDA @DrWoodcockFDA Why so long,FALSE,0,SummitJournal,20-02-2022 19:03,FALSE,1.49544E+18,1.49547E+18,8.25935E+17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ccmembersonly,0,FALSE,FALSE,NA,NA
5795,"RT @MomNovavax: Favorite quote from Novavax CEO in yesterday’s Financial Times article, “I’m not sure if they (@US_FDA) have been too focus…",FALSE,0,NA,20-02-2022 19:03,FALSE,NA,1.49547E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Borukusan,12,TRUE,FALSE,NA,NA
5796,"Positive sentiment on social media for $NVAX Novavax over the last 7 days.

Learn more at https://t.co/IzSDz8jHnE https://t.co/bPil27Qw7K",FALSE,0,NA,20-02-2022 19:02,FALSE,NA,1.49547E+18,NA,"<a href=""https://socialsentiment.io"" rel=""nofollow"">SocialSentiment.io</a>",SentimEntropy,0,FALSE,FALSE,NA,NA
5797,@Sapphir94231011 @Ana91720447 @AlYap73961573 Myocarditis occurs on both the placebo &amp; the vaccinated side and in fa… https://t.co/6u5PL0aCTF,FALSE,1,Sapphir94231011,20-02-2022 19:01,TRUE,1.49536E+18,1.49547E+18,1.46206E+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",freakyguy666,0,FALSE,FALSE,NA,NA
5798,"RT @gypsytoro: Not taking novavax either. My employer can stick it. I've had ""covid"". As far as I'm concerned, I am ""fully vaccinated"". Une…",FALSE,0,NA,20-02-2022 19:01,FALSE,NA,1.49547E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",CoraBr1,182,TRUE,FALSE,NA,NA
5799,RT @sputnikvaccine: FT: Novavax vaccine developers raise serious concerns about mRNA vaccines saying they have some “safety” issues such as…,FALSE,0,NA,20-02-2022 19:01,FALSE,NA,1.49547E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",elvisdiazc1,44,TRUE,FALSE,NA,NA
5800,"RT @gypsytoro: Not taking novavax either. My employer can stick it. I've had ""covid"". As far as I'm concerned, I am ""fully vaccinated"". Une…",FALSE,0,NA,20-02-2022 19:00,FALSE,NA,1.49547E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Borukusan,182,TRUE,FALSE,NA,NA
5801,"perhaps a better questions: ""are any boosters a good option?"" and ""should we rein in this runaway train of speculat… https://t.co/EGt9bHfqu6",FALSE,1,NA,20-02-2022 18:59,TRUE,NA,1.49547E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",mikezimmer_gmz,1,FALSE,FALSE,NA,NA
5802,"RT @christarpher72: @weiner1962 @VladdySavage Novavax has to lobby for liability exemption like the other brands do, &amp; like the other brand…",FALSE,0,NA,20-02-2022 18:56,FALSE,NA,1.49547E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Writing4mylife,7,TRUE,FALSE,NA,NA
5803,@GeorgeWTrumpWon @KarenWalker2020 @PierreKory I have been hoping that the USA <U+0001F1FA><U+0001F1F8> would approve Novavax. It was deve… https://t.co/wNegWWCcZj,FALSE,2,GeorgeWTrumpWon,20-02-2022 18:54,TRUE,1.45084E+18,1.49547E+18,1.40494E+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",KatapilaKelz,1,FALSE,FALSE,NA,NA
5804,RT @Novavax: We are pleased to announce that Health Canada (@GovCanHealth) has granted authorization of the Novavax COVID-19 vaccine – the…,FALSE,0,NA,20-02-2022 18:54,FALSE,NA,1.49547E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",phil_thoms,205,TRUE,FALSE,NA,NA
5805,RT @iamlisakirk: @VladdySavage No.  No novavax. No is right in the name.,FALSE,0,NA,20-02-2022 18:52,FALSE,NA,1.49547E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",SchecterAdam,2,TRUE,FALSE,NA,NA
5806,@ProLifeAll @greg_travis Sure would be nice if they'd make Covaxin and Novavax available,FALSE,0,ProLifeAll,20-02-2022 18:51,FALSE,1.49547E+18,1.49547E+18,9.19199E+17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SashaRN,0,FALSE,FALSE,NA,NA
5807,RT @GEPenniman: @DrCaliff_FDA Congrats! I’m a Novavax US trial volunteer. I was in close contact with my wife who had COVID (Moderna Vacc +…,FALSE,0,NA,20-02-2022 18:49,FALSE,NA,1.49547E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SashaRN,11,TRUE,FALSE,NA,NA
5808,RT @Mag00gles: @AlYap73961573 @DrCaliff_FDA so much for the USA being a pinnacle for the world.  @Novavax  a US company with the best safet…,FALSE,0,NA,20-02-2022 18:49,FALSE,NA,1.49547E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",StevenReznik,1,TRUE,FALSE,NA,NA
5809,@VladdySavage No.  No novavax. No is right in the name.,FALSE,16,VladdySavage,20-02-2022 18:49,FALSE,1.49523E+18,1.49547E+18,34889083,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",iamlisakirk,2,FALSE,FALSE,NA,NA
5810,@JoeBiden Novavax needs to be approved,FALSE,1,JoeBiden,20-02-2022 18:45,FALSE,1.4929E+18,1.49547E+18,939091,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BBumtrinket,0,FALSE,FALSE,NA,NA
5811,@IainAnthony1 @Novavax Can I have a link to this article? I would like to read it.,FALSE,0,IainAnthony1,20-02-2022 18:43,FALSE,1.49521E+18,1.49547E+18,1.44477E+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",KineticMeow,0,FALSE,FALSE,NA,NA
5812,RT @GEPenniman: @DrCaliff_FDA Congrats! I’m a Novavax US trial volunteer. I was in close contact with my wife who had COVID (Moderna Vacc +…,FALSE,0,NA,20-02-2022 18:42,FALSE,NA,1.49547E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",tweeter4truth,11,TRUE,FALSE,NA,NA
5813,RT @sputnikvaccine: FT: Novavax vaccine developers raise serious concerns about mRNA vaccines saying they have some “safety” issues such as…,FALSE,0,NA,20-02-2022 18:39,FALSE,NA,1.49547E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ArturoAntezana,44,TRUE,FALSE,NA,NA
5814,"RT @christarpher72: @weiner1962 @VladdySavage Novavax has to lobby for liability exemption like the other brands do, &amp; like the other brand…",FALSE,0,NA,20-02-2022 18:39,FALSE,NA,1.49547E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lillylo1960,7,TRUE,FALSE,NA,NA
