"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1212","RT @StopNWO666: Petitioner Dilip Lunawat claims that his daughter Snehal Lunawat, a senior lecturer at a Medical College in Nagpur took the…",FALSE,0,NA,2022-02-04 09:31:22,FALSE,NA,"1489532020564844549",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mandy_tarpey",12,TRUE,FALSE,NA,NA
"1213","RT @ARanganathan72: Priyanka ji, Ms Sule is factually wrong on ALL counts. 1. She mocks DRDO. Fact: DRDO invented novel UV &amp; mist sanitiser…",FALSE,0,NA,2022-02-04 09:31:08,FALSE,NA,"1489531961047539712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VermaVinesh",7659,TRUE,FALSE,NA,NA
"1214","18-44 #BBMP #Bengaluru #CovidVaccine Availability for 04/02 at 03:00PM
FREE Slots 
#COVISHIELD - Dose1:10792, Dose2… https://t.co/cBcStDom9r",FALSE,1,NA,2022-02-04 09:30:27,TRUE,NA,"1489531791786770432",NA,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">VaxBlr</a>","vaxblr",0,FALSE,FALSE,NA,NA
"1215","RT @TheNationalBul1: Reports claiming 50 lakhs unused Covishield doses may go waste by Feb-end are Misleading: Health Ministry 
@MoHFW_INDI…",FALSE,0,NA,2022-02-04 09:30:26,FALSE,NA,"1489531786493575169",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ranisin405",78,TRUE,FALSE,NA,NA
"1216","18-44 #URBAN #Bengaluru #CovidVaccine Availability for 04/02 at 03:00PM
FREE Slots 0
PAID Slots 
#COVISHIELD - Dose… https://t.co/dw23xBALoZ",FALSE,0,NA,2022-02-04 09:30:17,TRUE,NA,"1489531747784003585",NA,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">VaxBlr</a>","vaxblr",0,FALSE,FALSE,NA,NA
"1217","18-44 #RURAL #Bengaluru #CovidVaccine Availability for 04/02 at 03:00PM
FREE Slots 
#COVISHIELD - Dose1:6, Dose2:0
PAID Slots 0",FALSE,0,NA,2022-02-04 09:30:06,FALSE,NA,"1489531703656054785",NA,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">VaxBlr</a>","vaxblr",0,FALSE,FALSE,NA,NA
"1218","RT @TheNationalBul1: Reports claiming 50 lakhs unused Covishield doses may go waste by Feb-end are Misleading: Health Ministry 
@MoHFW_INDI…",FALSE,0,NA,2022-02-04 09:29:28,FALSE,NA,"1489531542800003084",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jorawar_sing",78,TRUE,FALSE,NA,NA
"1219","RT @DrSJaishankar: Nice to talk to FM @JeppeKofod.

Appreciate Denmark’s recognition of Indian vaccines Covaxin and Covishield. Discussed o…",FALSE,0,NA,2022-02-04 09:29:27,FALSE,NA,"1489531537443807234",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Trpriyank",245,TRUE,FALSE,NA,NA
"1220","RT @ARanganathan72: Priyanka ji, Ms Sule is factually wrong on ALL counts. 1. She mocks DRDO. Fact: DRDO invented novel UV &amp; mist sanitiser…",FALSE,0,NA,2022-02-04 09:29:13,FALSE,NA,"1489531479793176577",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Murari_kumawat_",7659,TRUE,FALSE,NA,NA
"1221","RT @ARanganathan72: Priyanka ji, Ms Sule is factually wrong on ALL counts. 1. She mocks DRDO. Fact: DRDO invented novel UV &amp; mist sanitiser…",FALSE,0,NA,2022-02-04 09:29:06,FALSE,NA,"1489531450135175169",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rajshri_mahtani",7659,TRUE,FALSE,NA,NA
"1222","RT @DrSJaishankar: Nice to talk to FM @JeppeKofod.

Appreciate Denmark’s recognition of Indian vaccines Covaxin and Covishield. Discussed o…",FALSE,0,NA,2022-02-04 09:28:53,FALSE,NA,"1489531395664138240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","prabhukvp55",245,TRUE,FALSE,NA,NA
"1223","RT @TheNationalBul1: Reports claiming 50 lakhs unused Covishield doses may go waste by Feb-end are Misleading: Health Ministry 
@MoHFW_INDI…",FALSE,0,NA,2022-02-04 09:27:56,FALSE,NA,"1489531157691592704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheKanakMishra",78,TRUE,FALSE,NA,NA
"1224","RT @TheNationalBul1: Reports claiming 50 lakhs unused Covishield doses may go waste by Feb-end are Misleading: Health Ministry 
@MoHFW_INDI…",FALSE,0,NA,2022-02-04 09:27:26,FALSE,NA,"1489531029174243328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vandana595",78,TRUE,FALSE,NA,NA
"1225","RT @ANI: External Affairs Minister S Jaishankar speaks to Denmark Foreign Minister Jeppe Kofod

""Appreciate Denmark’s recognition of Indian…",FALSE,0,NA,2022-02-04 09:27:09,FALSE,NA,"1489530958160138240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","punal100",27,TRUE,FALSE,NA,NA
"1226","RT @DrSJaishankar: Nice to talk to FM @JeppeKofod.

Appreciate Denmark’s recognition of Indian vaccines Covaxin and Covishield. Discussed o…",FALSE,0,NA,2022-02-04 09:26:57,FALSE,NA,"1489530907329327108",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MaheshR71279151",245,TRUE,FALSE,NA,NA
"1227","RT @ANI: External Affairs Minister S Jaishankar speaks to Denmark Foreign Minister Jeppe Kofod

""Appreciate Denmark’s recognition of Indian…",FALSE,0,NA,2022-02-04 09:26:07,FALSE,NA,"1489530701192269825",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nemityadav1",27,TRUE,FALSE,NA,NA
"1228","RT @DrSJaishankar: Nice to talk to FM @JeppeKofod.

Appreciate Denmark’s recognition of Indian vaccines Covaxin and Covishield. Discussed o…",FALSE,0,NA,2022-02-04 09:26:00,FALSE,NA,"1489530671442063362",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PavanKu41617184",245,TRUE,FALSE,NA,NA
"1229","RT @TheNationalBul1: Reports claiming 50 lakhs unused Covishield doses may go waste by Feb-end are Misleading: Health Ministry 
@MoHFW_INDI…",FALSE,0,NA,2022-02-04 09:25:45,FALSE,NA,"1489530605591162880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Subhash35991727",78,TRUE,FALSE,NA,NA
"1230","RT @DrSJaishankar: Nice to talk to FM @JeppeKofod.

Appreciate Denmark’s recognition of Indian vaccines Covaxin and Covishield. Discussed o…",FALSE,0,NA,2022-02-04 09:25:43,FALSE,NA,"1489530599790768131",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AKMishr17761432",245,TRUE,FALSE,NA,NA
"1231","RT @TheNationalBul1: Reports claiming 50 lakhs unused Covishield doses may go waste by Feb-end are Misleading: Health Ministry 
@MoHFW_INDI…",FALSE,0,NA,2022-02-04 09:24:39,FALSE,NA,"1489530328482193408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ThakurVandhan",78,TRUE,FALSE,NA,NA
"1232","@GabbbarSingh Covishield is better, i know it coz I never had covaxin",FALSE,10,"GabbbarSingh",2022-02-04 09:24:29,FALSE,"1489529601210871808","1489530286702411779","108391251","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cowboysarcastic",1,FALSE,FALSE,NA,NA
"1233","RT @DrSJaishankar: Nice to talk to FM @JeppeKofod.

Appreciate Denmark’s recognition of Indian vaccines Covaxin and Covishield. Discussed o…",FALSE,0,NA,2022-02-04 09:24:21,FALSE,NA,"1489530253403774980",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Manvend67160712",245,TRUE,FALSE,NA,NA
"1234","RT @TheNationalBul1: Reports claiming 50 lakhs unused Covishield doses may go waste by Feb-end are Misleading: Health Ministry 
@MoHFW_INDI…",FALSE,0,NA,2022-02-04 09:24:20,FALSE,NA,"1489530251869061122",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MunmunPandey20",78,TRUE,FALSE,NA,NA
"1235","RT @TheNationalBul1: Reports claiming 50 lakhs unused Covishield doses may go waste by Feb-end are Misleading: Health Ministry 
@MoHFW_INDI…",FALSE,0,NA,2022-02-04 09:24:17,FALSE,NA,"1489530238606651392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pragatipandey28",78,TRUE,FALSE,NA,NA
"1236","RT @ARanganathan72: Priyanka ji, Ms Sule is factually wrong on ALL counts. 1. She mocks DRDO. Fact: DRDO invented novel UV &amp; mist sanitiser…",FALSE,0,NA,2022-02-04 09:23:58,FALSE,NA,"1489530160026062848",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Inderje97888767",7659,TRUE,FALSE,NA,NA
"1237","RT @himanshuusingh_: Ill-informed and mindless propaganda driven Agadhi leaders- 

1- DRDO is not just a missile making unit. They also do…",FALSE,0,NA,2022-02-04 09:23:47,FALSE,NA,"1489530113557352449",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amay_mishra",181,TRUE,FALSE,NA,NA
"1238","RT @DrSJaishankar: Nice to talk to FM @JeppeKofod.

Appreciate Denmark’s recognition of Indian vaccines Covaxin and Covishield. Discussed o…",FALSE,0,NA,2022-02-04 09:22:39,FALSE,NA,"1489529826134351876",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BenjiSeitlhamo",245,TRUE,FALSE,NA,NA
"1239","RT @ARanganathan72: Priyanka ji, Ms Sule is factually wrong on ALL counts. 1. She mocks DRDO. Fact: DRDO invented novel UV &amp; mist sanitiser…",FALSE,0,NA,2022-02-04 09:22:37,FALSE,NA,"1489529818517368832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sohan03285793",7659,TRUE,FALSE,NA,NA
"1240","RT @DrSJaishankar: Nice to talk to FM @JeppeKofod.

Appreciate Denmark’s recognition of Indian vaccines Covaxin and Covishield. Discussed o…",FALSE,0,NA,2022-02-04 09:22:33,FALSE,NA,"1489529800377131010",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JeppeKofod",245,TRUE,FALSE,NA,NA
"1241","RT @ARanganathan72: Priyanka ji, Ms Sule is factually wrong on ALL counts. 1. She mocks DRDO. Fact: DRDO invented novel UV &amp; mist sanitiser…",FALSE,0,NA,2022-02-04 09:21:52,FALSE,NA,"1489529631015272453",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ShenaazSultana",7659,TRUE,FALSE,NA,NA
"1242","RT @ARanganathan72: Priyanka ji, Ms Sule is factually wrong on ALL counts. 1. She mocks DRDO. Fact: DRDO invented novel UV &amp; mist sanitiser…",FALSE,0,NA,2022-02-04 09:21:36,FALSE,NA,"1489529562874925057",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","tanujJain1008",7659,TRUE,FALSE,NA,NA
"1243","RT @ARanganathan72: Priyanka ji, Ms Sule is factually wrong on ALL counts. 1. She mocks DRDO. Fact: DRDO invented novel UV &amp; mist sanitiser…",FALSE,0,NA,2022-02-04 09:21:05,FALSE,NA,"1489529430926323712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","abhtrip",7659,TRUE,FALSE,NA,NA
"1244","RT @DrSJaishankar: Nice to talk to FM @JeppeKofod.

Appreciate Denmark’s recognition of Indian vaccines Covaxin and Covishield. Discussed o…",FALSE,0,NA,2022-02-04 09:20:53,FALSE,NA,"1489529384151265285",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","karthiktvm1990",245,TRUE,FALSE,NA,NA
"1245","RT @ARanganathan72: Priyanka ji, Ms Sule is factually wrong on ALL counts. 1. She mocks DRDO. Fact: DRDO invented novel UV &amp; mist sanitiser…",FALSE,0,NA,2022-02-04 09:20:35,FALSE,NA,"1489529308414881796",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Suchetha_Pai",7659,TRUE,FALSE,NA,NA
"1246","RT @TheNationalBul1: Reports claiming 50 lakhs unused Covishield doses may go waste by Feb-end are Misleading: Health Ministry 
@MoHFW_INDI…",FALSE,0,NA,2022-02-04 09:20:24,FALSE,NA,"1489529260050059265",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HarendraSen3",78,TRUE,FALSE,NA,NA
"1247","RT @TheNationalBul1: Reports claiming 50 lakhs unused Covishield doses may go waste by Feb-end are Misleading: Health Ministry 
@MoHFW_INDI…",FALSE,0,NA,2022-02-04 09:20:05,FALSE,NA,"1489529182606426112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amay_mishra",78,TRUE,FALSE,NA,NA
"1248","RT @ARanganathan72: Priyanka ji, Ms Sule is factually wrong on ALL counts. 1. She mocks DRDO. Fact: DRDO invented novel UV &amp; mist sanitiser…",FALSE,0,NA,2022-02-04 09:19:22,FALSE,NA,"1489529001307963392",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RkkiTkkiTavi",7659,TRUE,FALSE,NA,NA
"1249","RT @ARanganathan72: Priyanka ji, Ms Sule is factually wrong on ALL counts. 1. She mocks DRDO. Fact: DRDO invented novel UV &amp; mist sanitiser…",FALSE,0,NA,2022-02-04 09:19:15,FALSE,NA,"1489528972647927813",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","arunsorbit",7659,TRUE,FALSE,NA,NA
"1250","RT @TheNationalBul1: Reports claiming 50 lakhs unused Covishield doses may go waste by Feb-end are Misleading: Health Ministry 
@MoHFW_INDI…",FALSE,0,NA,2022-02-04 09:18:41,FALSE,NA,"1489528830406852608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ThakurVandna2",78,TRUE,FALSE,NA,NA
"1251","RT @TheNationalBul1: Reports claiming 50 lakhs unused Covishield doses may go waste by Feb-end are Misleading: Health Ministry 
@MoHFW_INDI…",FALSE,0,NA,2022-02-04 09:17:02,FALSE,NA,"1489528412586708998",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ravindarzzz",78,TRUE,FALSE,NA,NA
"1252","RT @ARanganathan72: Priyanka ji, Ms Sule is factually wrong on ALL counts. 1. She mocks DRDO. Fact: DRDO invented novel UV &amp; mist sanitiser…",FALSE,0,NA,2022-02-04 09:16:28,FALSE,NA,"1489528271041875968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","varsha_bhat",7659,TRUE,FALSE,NA,NA
"1253","RT @ARanganathan72: Priyanka ji, Ms Sule is factually wrong on ALL counts. 1. She mocks DRDO. Fact: DRDO invented novel UV &amp; mist sanitiser…",FALSE,0,NA,2022-02-04 09:16:15,FALSE,NA,"1489528218210107394",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AnuragfromKashi",7659,TRUE,FALSE,NA,NA
"1254","RT @himanshuusingh_: Ill-informed and mindless propaganda driven Agadhi leaders- 

1- DRDO is not just a missile making unit. They also do…",FALSE,0,NA,2022-02-04 09:16:13,FALSE,NA,"1489528206000459781",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheAmayMishra",181,TRUE,FALSE,NA,NA
"1255","RT @therealtruthtv: Glad @SerumInstIndia sells this product by the name of Covishield in India <U+0001F1EE><U+0001F1F3> otherwise this news would unnecessarily c…",FALSE,0,NA,2022-02-04 09:16:00,FALSE,NA,"1489528153450381319",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","meera029",91,TRUE,FALSE,NA,NA
"1256","RT @ARanganathan72: Priyanka ji, Ms Sule is factually wrong on ALL counts. 1. She mocks DRDO. Fact: DRDO invented novel UV &amp; mist sanitiser…",FALSE,0,NA,2022-02-04 09:15:58,FALSE,NA,"1489528145271148544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jaytweetss",7659,TRUE,FALSE,NA,NA
"1257","RT @ARanganathan72: Priyanka ji, Ms Sule is factually wrong on ALL counts. 1. She mocks DRDO. Fact: DRDO invented novel UV &amp; mist sanitiser…",FALSE,0,NA,2022-02-04 09:15:39,FALSE,NA,"1489528066162696194",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","hemant_p",7659,TRUE,FALSE,NA,NA
"1258","RT @DrSJaishankar: Nice to talk to FM @JeppeKofod.

Appreciate Denmark’s recognition of Indian vaccines Covaxin and Covishield. Discussed o…",FALSE,0,NA,2022-02-04 09:15:34,FALSE,NA,"1489528043446349825",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Raju_Prasad_8",245,TRUE,FALSE,NA,NA
"1259","RT @ARanganathan72: Priyanka ji, Ms Sule is factually wrong on ALL counts. 1. She mocks DRDO. Fact: DRDO invented novel UV &amp; mist sanitiser…",FALSE,0,NA,2022-02-04 09:14:53,FALSE,NA,"1489527874222985218",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","akula_sp",7659,TRUE,FALSE,NA,NA
"1260","RT @ARanganathan72: Priyanka ji, Ms Sule is factually wrong on ALL counts. 1. She mocks DRDO. Fact: DRDO invented novel UV &amp; mist sanitiser…",FALSE,0,NA,2022-02-04 09:14:21,FALSE,NA,"1489527736515321857",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shirishthorat",7659,TRUE,FALSE,NA,NA
"1261","RT @TheNationalBul1: Reports claiming 50 lakhs unused Covishield doses may go waste by Feb-end are Misleading: Health Ministry 
@MoHFW_INDI…",FALSE,0,NA,2022-02-04 09:13:32,FALSE,NA,"1489527532969861121",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Anushka43440308",78,TRUE,FALSE,NA,NA
"1262","RT @ARanganathan72: Priyanka ji, Ms Sule is factually wrong on ALL counts. 1. She mocks DRDO. Fact: DRDO invented novel UV &amp; mist sanitiser…",FALSE,0,NA,2022-02-04 09:13:25,FALSE,NA,"1489527505270673410",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","saura_21",7659,TRUE,FALSE,NA,NA
"1263","RT @ARanganathan72: Priyanka ji, Ms Sule is factually wrong on ALL counts. 1. She mocks DRDO. Fact: DRDO invented novel UV &amp; mist sanitiser…",FALSE,0,NA,2022-02-04 09:12:44,FALSE,NA,"1489527332453109763",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","r_4_bharat",7659,TRUE,FALSE,NA,NA
"1264","RT @DrSJaishankar: Nice to talk to FM @JeppeKofod.

Appreciate Denmark’s recognition of Indian vaccines Covaxin and Covishield. Discussed o…",FALSE,0,NA,2022-02-04 09:12:42,FALSE,NA,"1489527321425956865",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DeepakD09416492",245,TRUE,FALSE,NA,NA
"1265","RT @ARanganathan72: Priyanka ji, Ms Sule is factually wrong on ALL counts. 1. She mocks DRDO. Fact: DRDO invented novel UV &amp; mist sanitiser…",FALSE,0,NA,2022-02-04 09:12:15,FALSE,NA,"1489527210214326272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Muttley_who",7659,TRUE,FALSE,NA,NA
"1266","RT @TheNationalBul1: Reports claiming 50 lakhs unused Covishield doses may go waste by Feb-end are Misleading: Health Ministry 
@MoHFW_INDI…",FALSE,0,NA,2022-02-04 09:12:06,FALSE,NA,"1489527170875543555",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheAmayMishra",78,TRUE,FALSE,NA,NA
"1267","RT @ARanganathan72: Priyanka ji, Ms Sule is factually wrong on ALL counts. 1. She mocks DRDO. Fact: DRDO invented novel UV &amp; mist sanitiser…",FALSE,0,NA,2022-02-04 09:11:41,FALSE,NA,"1489527068412973059",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","batman155354151",7659,TRUE,FALSE,NA,NA
"1268","RT @ARanganathan72: Priyanka ji, Ms Sule is factually wrong on ALL counts. 1. She mocks DRDO. Fact: DRDO invented novel UV &amp; mist sanitiser…",FALSE,0,NA,2022-02-04 09:11:36,FALSE,NA,"1489527045876957187",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dkv1949",7659,TRUE,FALSE,NA,NA
"1269","RT @ARanganathan72: Priyanka ji, Ms Sule is factually wrong on ALL counts. 1. She mocks DRDO. Fact: DRDO invented novel UV &amp; mist sanitiser…",FALSE,0,NA,2022-02-04 09:11:25,FALSE,NA,"1489527001446699009",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rahul13333",7659,TRUE,FALSE,NA,NA
"1270","RT @TheNationalBul1: Reports claiming 50 lakhs unused Covishield doses may go waste by Feb-end are Misleading: Health Ministry 
@MoHFW_INDI…",FALSE,0,NA,2022-02-04 09:11:16,FALSE,NA,"1489526961181376512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kajal_mahim",78,TRUE,FALSE,NA,NA
"1271","RT @ARanganathan72: Priyanka ji, Ms Sule is factually wrong on ALL counts. 1. She mocks DRDO. Fact: DRDO invented novel UV &amp; mist sanitiser…",FALSE,0,NA,2022-02-04 09:10:24,FALSE,NA,"1489526744021307394",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MrPolisetty",7659,TRUE,FALSE,NA,NA
"1272","RT @DrSJaishankar: Nice to talk to FM @JeppeKofod.

Appreciate Denmark’s recognition of Indian vaccines Covaxin and Covishield. Discussed o…",FALSE,0,NA,2022-02-04 09:10:21,FALSE,NA,"1489526731832963074",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gangeshbhinyad",245,TRUE,FALSE,NA,NA
"1273","RT @DrSJaishankar: Nice to talk to FM @JeppeKofod.

Appreciate Denmark’s recognition of Indian vaccines Covaxin and Covishield. Discussed o…",FALSE,0,NA,2022-02-04 09:10:16,FALSE,NA,"1489526710248816641",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OfficeofAakash",245,TRUE,FALSE,NA,NA
"1274","RT @TheNationalBul1: Reports claiming 50 lakhs unused Covishield doses may go waste by Feb-end are Misleading: Health Ministry 
@MoHFW_INDI…",FALSE,0,NA,2022-02-04 09:09:20,FALSE,NA,"1489526475199954946",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PriyaThakur56",78,TRUE,FALSE,NA,NA
"1275","RT @ARanganathan72: Priyanka ji, Ms Sule is factually wrong on ALL counts. 1. She mocks DRDO. Fact: DRDO invented novel UV &amp; mist sanitiser…",FALSE,0,NA,2022-02-04 09:09:09,FALSE,NA,"1489526430396420096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amitraval111",7659,TRUE,FALSE,NA,NA
"1276","RT @ARanganathan72: Priyanka ji, Ms Sule is factually wrong on ALL counts. 1. She mocks DRDO. Fact: DRDO invented novel UV &amp; mist sanitiser…",FALSE,0,NA,2022-02-04 09:09:09,FALSE,NA,"1489526427469123587",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Subhash88115188",7659,TRUE,FALSE,NA,NA
"1277","RT @ARanganathan72: Priyanka ji, Ms Sule is factually wrong on ALL counts. 1. She mocks DRDO. Fact: DRDO invented novel UV &amp; mist sanitiser…",FALSE,0,NA,2022-02-04 09:08:31,FALSE,NA,"1489526269679398913",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DkmGzb",7659,TRUE,FALSE,NA,NA
"1278","RT @ARanganathan72: Priyanka ji, Ms Sule is factually wrong on ALL counts. 1. She mocks DRDO. Fact: DRDO invented novel UV &amp; mist sanitiser…",FALSE,0,NA,2022-02-04 09:08:24,FALSE,NA,"1489526240234983424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","get2nmukul",7659,TRUE,FALSE,NA,NA
"1279","RT @TheNationalBul1: Reports claiming 50 lakhs unused Covishield doses may go waste by Feb-end are Misleading: Health Ministry 
@MoHFW_INDI…",FALSE,0,NA,2022-02-04 09:07:47,FALSE,NA,"1489526086085926921",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RiyaSha36739072",78,TRUE,FALSE,NA,NA
"1280","RT @ARanganathan72: Priyanka ji, Ms Sule is factually wrong on ALL counts. 1. She mocks DRDO. Fact: DRDO invented novel UV &amp; mist sanitiser…",FALSE,0,NA,2022-02-04 09:07:21,FALSE,NA,"1489525975704506368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","snehasismallik",7659,TRUE,FALSE,NA,NA
"1281","RT @ARanganathan72: Priyanka ji, Ms Sule is factually wrong on ALL counts. 1. She mocks DRDO. Fact: DRDO invented novel UV &amp; mist sanitiser…",FALSE,0,NA,2022-02-04 09:07:06,FALSE,NA,"1489525912001409025",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","spandey2002",7659,TRUE,FALSE,NA,NA
"1282","RT @ARanganathan72: Priyanka ji, Ms Sule is factually wrong on ALL counts. 1. She mocks DRDO. Fact: DRDO invented novel UV &amp; mist sanitiser…",FALSE,0,NA,2022-02-04 09:06:59,FALSE,NA,"1489525885644713990",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","heet2009",7659,TRUE,FALSE,NA,NA
"1283","RT @DrSJaishankar: Nice to talk to FM @JeppeKofod.

Appreciate Denmark’s recognition of Indian vaccines Covaxin and Covishield. Discussed o…",FALSE,0,NA,2022-02-04 09:06:33,FALSE,NA,"1489525774633684994",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","varun261969",245,TRUE,FALSE,NA,NA
"1284","RT @ARanganathan72: Priyanka ji, Ms Sule is factually wrong on ALL counts. 1. She mocks DRDO. Fact: DRDO invented novel UV &amp; mist sanitiser…",FALSE,0,NA,2022-02-04 09:06:11,FALSE,NA,"1489525682904305666",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","indian_surgen",7659,TRUE,FALSE,NA,NA
"1285","RT @ARanganathan72: Priyanka ji, Ms Sule is factually wrong on ALL counts. 1. She mocks DRDO. Fact: DRDO invented novel UV &amp; mist sanitiser…",FALSE,0,NA,2022-02-04 09:05:55,FALSE,NA,"1489525614319001604",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SBirwa18",7659,TRUE,FALSE,NA,NA
