,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
4803,RT @svaradarajan: So 14 deeply reported #Covaxin stories— published over a year—ordered to be taken down by a local AP court with no notice…,FALSE,0,NA,24-02-2022 01:08,FALSE,NA,1.49665E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",anti_corrupt_01,526,TRUE,FALSE,NA,NA
4804,"RT @BharatBiotech: COVAXIN<U+24C7> will be evaluated as a COVID-19 vaccine candidate in the United States. 

#COVID19 #COVAXIN #VaccineMandate #Bh…",FALSE,0,NA,24-02-2022 01:08,FALSE,NA,1.49665E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Fib_ber,516,TRUE,FALSE,NA,NA
4805,"RT @AskAnshul: Court in Telangana orders The Wire to remove 14 articles against Bharat Biotech, Covaxin &amp; not to publish defamatory article…",FALSE,0,NA,24-02-2022 01:08,FALSE,NA,1.49665E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Non_sickular007,3380,TRUE,FALSE,NA,NA
4806,"RT @AskAnshul: Court in Telangana orders The Wire to remove 14 articles against Bharat Biotech, Covaxin &amp; not to publish defamatory article…",FALSE,0,NA,24-02-2022 01:08,FALSE,NA,1.49665E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Surya99,3380,TRUE,FALSE,NA,NA
4807,RT @KanchanGupta: A Telangana court has directed @thewire_in to take down 14 articles published on its website against Bharat Biotech Inter…,FALSE,0,NA,24-02-2022 01:08,FALSE,NA,1.49665E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",murali_shikha,679,TRUE,FALSE,NA,NA
4808,RT @barandbench: Bharat Biotech represented by Senior Advocate Vivek Reddy argued that The Wire had published articles which contained fals…,FALSE,0,NA,24-02-2022 01:08,FALSE,NA,1.49665E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",slubhanshu,668,TRUE,FALSE,NA,NA
4809,"RT @OpIndia_com: Court orders The Wire to take down 14 articles against Bharat Biotech and Covaxin, not to publish any more defamatory repo…",FALSE,0,NA,24-02-2022 01:08,FALSE,NA,1.49665E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",abhi_loves_you,457,TRUE,FALSE,NA,NA
4810,"RT @AskAnshul: Court in Telangana orders The Wire to remove 14 articles against Bharat Biotech, Covaxin &amp; not to publish defamatory article…",FALSE,0,NA,24-02-2022 01:07,FALSE,NA,1.49665E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Mrnjn,3380,TRUE,FALSE,NA,NA
4811,"RT @AskAnshul: Court in Telangana orders The Wire to remove 14 articles against Bharat Biotech, Covaxin &amp; not to publish defamatory article…",FALSE,0,NA,24-02-2022 01:07,FALSE,NA,1.49665E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ajaysingh10894,3380,TRUE,FALSE,NA,NA
4812,"RT @AskAnshul: Court in Telangana orders The Wire to remove 14 articles against Bharat Biotech, Covaxin &amp; not to publish defamatory article…",FALSE,0,NA,24-02-2022 01:07,FALSE,NA,1.49665E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",kumarswamy02,3380,TRUE,FALSE,NA,NA
4813,"RT @visheshcasm: The Wire spread Fake News &amp; ran agenda against India's Covaxin &amp; lobbied for Chinese Vaccine.

Finally, Bharat Biotech has…",FALSE,0,NA,24-02-2022 01:07,FALSE,NA,1.49665E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Rnanda326,245,TRUE,FALSE,NA,NA
4814,"RT @BharatBiotech: Clocking 7.5crore dose administrations for 15-18 year age group, starting 3rd Jan 2022. 25% children in this group are f…",FALSE,0,NA,24-02-2022 01:07,FALSE,NA,1.49665E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",TiwariRishik,166,TRUE,FALSE,NA,NA
4815,"RT @AskAnshul: Court in Telangana orders The Wire to remove 14 articles against Bharat Biotech, Covaxin &amp; not to publish defamatory article…",FALSE,0,NA,24-02-2022 01:07,FALSE,NA,1.49665E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",aperspective5,3380,TRUE,FALSE,NA,NA
4816,"RT @AskAnshul: Court in Telangana orders The Wire to remove 14 articles against Bharat Biotech, Covaxin &amp; not to publish defamatory article…",FALSE,0,NA,24-02-2022 01:06,FALSE,NA,1.49665E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Guru11706503,3380,TRUE,FALSE,NA,NA
4817,"RT @AskAnshul: Court in Telangana orders The Wire to remove 14 articles against Bharat Biotech, Covaxin &amp; not to publish defamatory article…",FALSE,0,NA,24-02-2022 01:06,FALSE,NA,1.49665E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",pragyae,3380,TRUE,FALSE,NA,NA
4818,"RT @AskAnshul: Court in Telangana orders The Wire to remove 14 articles against Bharat Biotech, Covaxin &amp; not to publish defamatory article…",FALSE,0,NA,24-02-2022 01:06,FALSE,NA,1.49665E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",KadolkarSagar,3380,TRUE,FALSE,NA,NA
4819,RT @LotInLifeProd: @US_FDA I won’t criticize this. Happy for my friends that need these. But please walk and chew gum at the same time. App…,FALSE,0,NA,24-02-2022 01:06,FALSE,NA,1.49665E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",democrat2theend,2,TRUE,FALSE,NA,NA
4820,"RT @AskAnshul: Court in Telangana orders The Wire to remove 14 articles against Bharat Biotech, Covaxin &amp; not to publish defamatory article…",FALSE,0,NA,24-02-2022 01:06,FALSE,NA,1.49665E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",VARUOGYET,3380,TRUE,FALSE,NA,NA
4821,"RT @AskAnshul: Court in Telangana orders The Wire to remove 14 articles against Bharat Biotech, Covaxin &amp; not to publish defamatory article…",FALSE,0,NA,24-02-2022 01:06,FALSE,NA,1.49665E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",its_sudhir,3380,TRUE,FALSE,NA,NA
4822,RT @svaradarajan: So 14 deeply reported #Covaxin stories— published over a year—ordered to be taken down by a local AP court with no notice…,FALSE,0,NA,24-02-2022 01:05,FALSE,NA,1.49665E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",kingslyj,526,TRUE,FALSE,NA,NA
4823,"RT @AskAnshul: Court in Telangana orders The Wire to remove 14 articles against Bharat Biotech, Covaxin &amp; not to publish defamatory article…",FALSE,0,NA,24-02-2022 01:04,FALSE,NA,1.49665E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Priyanshu0701,3380,TRUE,FALSE,NA,NA
4824,"RT @AskAnshul: Court in Telangana orders The Wire to remove 14 articles against Bharat Biotech, Covaxin &amp; not to publish defamatory article…",FALSE,0,NA,24-02-2022 01:04,FALSE,NA,1.49665E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Redsun1947,3380,TRUE,FALSE,NA,NA
4825,"RT @visheshcasm: The Wire spread Fake News &amp; ran agenda against India's Covaxin &amp; lobbied for Chinese Vaccine.

Finally, Bharat Biotech has…",FALSE,0,NA,24-02-2022 01:04,FALSE,NA,1.49665E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Kunataro10,245,TRUE,FALSE,NA,NA
4826,"RT @AskAnshul: Court in Telangana orders The Wire to remove 14 articles against Bharat Biotech, Covaxin &amp; not to publish defamatory article…",FALSE,0,NA,24-02-2022 01:04,FALSE,NA,1.49665E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Being_Gopal22,3380,TRUE,FALSE,NA,NA
4827,"RT @AskAnshul: Court in Telangana orders The Wire to remove 14 articles against Bharat Biotech, Covaxin &amp; not to publish defamatory article…",FALSE,0,NA,24-02-2022 01:04,FALSE,NA,1.49665E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SinghSinghk89,3380,TRUE,FALSE,NA,NA
4828,RT @JustKickingOff1: People think that Covid is mild due to initial infection. HIV &amp; cancer can seem mild at first. Mild symptoms do not al…,FALSE,0,NA,24-02-2022 01:04,FALSE,NA,1.49665E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",trumpsyodaddy,4,TRUE,FALSE,NA,NA
4829,"RT @AskAnshul: Court in Telangana orders The Wire to remove 14 articles against Bharat Biotech, Covaxin &amp; not to publish defamatory article…",FALSE,0,NA,24-02-2022 01:03,FALSE,NA,1.49665E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Dranuj14,3380,TRUE,FALSE,NA,NA
4830,"RT @AskAnshul: Court in Telangana orders The Wire to remove 14 articles against Bharat Biotech, Covaxin &amp; not to publish defamatory article…",FALSE,0,NA,24-02-2022 01:03,FALSE,NA,1.49665E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BaluDhoniPspk,3380,TRUE,FALSE,NA,NA
4831,RT @svaradarajan: So 14 deeply reported #Covaxin stories— published over a year—ordered to be taken down by a local AP court with no notice…,FALSE,0,NA,24-02-2022 01:03,FALSE,NA,1.49665E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",shekar1234,526,TRUE,FALSE,NA,NA
4832,"RT @AskAnshul: Court in Telangana orders The Wire to remove 14 articles against Bharat Biotech, Covaxin &amp; not to publish defamatory article…",FALSE,0,NA,24-02-2022 01:03,FALSE,NA,1.49665E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",_dhananjays_,3380,TRUE,FALSE,NA,NA
4833,"RT @AskAnshul: Court in Telangana orders The Wire to remove 14 articles against Bharat Biotech, Covaxin &amp; not to publish defamatory article…",FALSE,0,NA,24-02-2022 01:03,FALSE,NA,1.49665E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",aru_vars,3380,TRUE,FALSE,NA,NA
4834,"RT @visheshcasm: The Wire spread Fake News &amp; ran agenda against India's Covaxin &amp; lobbied for Chinese Vaccine.

Finally, Bharat Biotech has…",FALSE,0,NA,24-02-2022 01:03,FALSE,NA,1.49665E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",pkmahto14,245,TRUE,FALSE,NA,NA
4835,"RT @AskAnshul: Court in Telangana orders The Wire to remove 14 articles against Bharat Biotech, Covaxin &amp; not to publish defamatory article…",FALSE,0,NA,24-02-2022 01:03,FALSE,NA,1.49665E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",shashidharaGC,3380,TRUE,FALSE,NA,NA
4836,"RT @AskAnshul: Court in Telangana orders The Wire to remove 14 articles against Bharat Biotech, Covaxin &amp; not to publish defamatory article…",FALSE,0,NA,24-02-2022 01:02,FALSE,NA,1.49665E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",VinaySa24350192,3380,TRUE,FALSE,NA,NA
4837,"RT @barandbench: [BREAKING] Telangana Court directs The Wire to take down 14 articles against Bharat Biotech, COVAXIN in <U+20B9>100 crore defamat…",FALSE,0,NA,24-02-2022 01:02,FALSE,NA,1.49665E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",_dhananjays_,508,TRUE,FALSE,NA,NA
4838,"RT @AskAnshul: Court in Telangana orders The Wire to remove 14 articles against Bharat Biotech, Covaxin &amp; not to publish defamatory article…",FALSE,0,NA,24-02-2022 01:02,FALSE,NA,1.49665E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",prashant110204,3380,TRUE,FALSE,NA,NA
4839,"RT @AskAnshul: Court in Telangana orders The Wire to remove 14 articles against Bharat Biotech, Covaxin &amp; not to publish defamatory article…",FALSE,0,NA,24-02-2022 01:02,FALSE,NA,1.49665E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Shreyansh286,3380,TRUE,FALSE,NA,NA
4840,"RT @AskAnshul: Court in Telangana orders The Wire to remove 14 articles against Bharat Biotech, Covaxin &amp; not to publish defamatory article…",FALSE,0,NA,24-02-2022 01:01,FALSE,NA,1.49665E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",vinithkv9,3380,TRUE,FALSE,NA,NA
4841,RT @barandbench: Bharat Biotech represented by Senior Advocate Vivek Reddy argued that The Wire had published articles which contained fals…,FALSE,0,NA,24-02-2022 01:01,FALSE,NA,1.49665E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MLMANDOWARA,668,TRUE,FALSE,NA,NA
4842,"RT @AskAnshul: Court in Telangana orders The Wire to remove 14 articles against Bharat Biotech, Covaxin &amp; not to publish defamatory article…",FALSE,0,NA,24-02-2022 01:01,FALSE,NA,1.49665E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Annalalit07,3380,TRUE,FALSE,NA,NA
4843,"RT @LiveAdalat: Bharat Biotech had filed 100 crore defamation against @thewire_in 

Bharat Biotech Advocate argued that @thewire_in had pub…",FALSE,0,NA,24-02-2022 01:00,FALSE,NA,1.49665E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",amit546,279,TRUE,FALSE,NA,NA
4844,"RT @AskAnshul: Court in Telangana orders The Wire to remove 14 articles against Bharat Biotech, Covaxin &amp; not to publish defamatory article…",FALSE,0,NA,24-02-2022 00:59,FALSE,NA,1.49665E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MLMANDOWARA,3380,TRUE,FALSE,NA,NA
4845,"RT @AskAnshul: Court in Telangana orders The Wire to remove 14 articles against Bharat Biotech, Covaxin &amp; not to publish defamatory article…",FALSE,0,NA,24-02-2022 00:59,FALSE,NA,1.49665E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",shreyanskrjain,3380,TRUE,FALSE,NA,NA
4846,"RT @AskAnshul: Court in Telangana orders The Wire to remove 14 articles against Bharat Biotech, Covaxin &amp; not to publish defamatory article…",FALSE,0,NA,24-02-2022 00:59,FALSE,NA,1.49665E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",taajmaahaal,3380,TRUE,FALSE,NA,NA
4847,RT @barandbench: Bharat Biotech represented by Senior Advocate Vivek Reddy argued that The Wire had published articles which contained fals…,FALSE,0,NA,24-02-2022 00:59,FALSE,NA,1.49665E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Kalyan_pu,668,TRUE,FALSE,NA,NA
4848,"RT @AskAnshul: Court in Telangana orders The Wire to remove 14 articles against Bharat Biotech, Covaxin &amp; not to publish defamatory article…",FALSE,0,NA,24-02-2022 00:59,FALSE,NA,1.49665E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",DEEPCHOUDHRY12,3380,TRUE,FALSE,NA,NA
4849,RT @KanchanGupta: A Telangana court has directed @thewire_in to take down 14 articles published on its website against Bharat Biotech Inter…,FALSE,0,NA,24-02-2022 00:59,FALSE,NA,1.49665E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Kalyan_pu,679,TRUE,FALSE,NA,NA
4850,"RT @visheshcasm: The Wire spread Fake News &amp; ran agenda against India's Covaxin &amp; lobbied for Chinese Vaccine.

Finally, Bharat Biotech has…",FALSE,0,NA,24-02-2022 00:59,FALSE,NA,1.49665E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",justRT01,245,TRUE,FALSE,NA,NA
4851,"RT @AskAnshul: Court in Telangana orders The Wire to remove 14 articles against Bharat Biotech, Covaxin &amp; not to publish defamatory article…",FALSE,0,NA,24-02-2022 00:58,FALSE,NA,1.49665E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Adv_Akshata,3380,TRUE,FALSE,NA,NA
4852,RT @LiveAdalat: It is directed to @thewire_in to remove defamatory articles from the website within 48 hours and also restrained The Wire f…,FALSE,0,NA,24-02-2022 00:58,FALSE,NA,1.49665E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TheHinduWarrio1,43,TRUE,FALSE,NA,NA
